,State_x,Pathway,Unnamed: 0,Natural Gas Price,Electricity Price,Water Price (Hydrogen),LTCHSMR
5373,Maryland,SMR,48,0.2066629664772437,0.4040458511068323,0.049024008,4.936369074827641
5374,Maryland,SMR,49,0.1769129677601303,0.4126886441766833,0.025623357,4.831139711824163
5375,Maryland,SMR,50,0.1990044059715946,0.2710551833390643,0.2770012762365441,5.908203488560273
5376,Maryland,SMR,51,0.170074493,0.3675946451410019,0.2804517400869417,5.931171507279679
5377,Maryland,SMR,52,0.1741293001228455,0.3500082054951627,0.3159273212525779,6.083631854266114
5378,Maryland,SMR,53,0.1885981232166274,0.3257569439112282,0.015700304,4.778579103271773
5379,Maryland,SMR,54,0.1689907964768623,0.362355359,0.032462511,4.853053966
5380,Maryland,SMR,55,0.1856356391572682,0.3131601094343281,0.048836608,4.920417544377375
5381,Maryland,SMR,56,0.1668155898934548,0.3400279048614372,0.1163905738786939,5.214391218375334
5382,Maryland,SMR,57,0.1754782589337928,0.3074592122202862,0.4226450860886382,6.5418955910803565
5383,Maryland,SMR,58,0.1680301647896884,0.3088339003422833,0.4842672471195705,6.808584169179818
5384,Maryland,SMR,59,0.1828155818507502,0.4024440835979245,0.2975561555567489,6.012016607149801
5385,Maryland,SMR,60,0.1824243818361484,0.3824661672800998,0.015424217,4.783776527198682
5386,Maryland,SMR,61,0.2111293682981529,0.2929854304639287,0.2936034497453952,5.985090006456551
5387,Maryland,SMR,62,0.1750641820079581,0.2948008877672678,0.023838493,4.807768745299369
5388,Maryland,SMR,63,0.1849224210452264,0.2941412258969981,0.1900358858275409,5.531202064537728
5389,Maryland,SMR,64,0.2057585884560544,0.4733391422763546,0.3048518381130593,6.056550404846248
5390,Maryland,SMR,65,0.1830927171628767,0.4098674055881756,0.3223193561896831,6.1205967699373165
5391,Maryland,SMR,66,0.1915342841308602,0.4727396446022322,0.3101637289922752,6.077299884044544
5392,Maryland,SMR,67,0.1554907285972845,0.3825367299628543,0.067904023,5.007502460310121
5393,Maryland,SMR,68,0.1805252229304015,0.3470396368657161,0.045216669,4.908289421083207
5394,Maryland,SMR,69,0.1705131208880005,0.3353821296447636,0.4450902269322746,6.64224277
5395,Maryland,SMR,70,0.1892299597544841,0.2739597272083748,0.1655435952941508,5.422864550747224
5396,Maryland,SMR,71,0.1926944342672145,0.4180174722007024,0.2323300111894169,5.7322596352182735
5397,Maryland,SMR,72,0.1733529566040167,0.3442740471467911,0.2332187962119354,5.723477919
5398,Maryland,SMR,73,0.1895174944002772,0.4039730929905468,0.079936645,5.067935124651752
5399,Maryland,SMR,74,0.1869430012204312,0.3147696832887395,0.5085903097864829,6.918003433343982
5400,Massachusetts,SMR,0,0.092913389,0.3059791733762544,0.18883867,5.513002864156022
5401,Massachusetts,SMR,1,0.203711303,0.2746008925770365,0.2051688898101003,5.597368233785657
5402,Massachusetts,SMR,2,0.2654772034473289,0.3441668959870487,0.4841490179407938,6.828060503168937
5403,Massachusetts,SMR,3,0.4358752724056603,0.3028454224143747,0.1738310400838554,5.501590310689366
5404,Massachusetts,SMR,4,0.027191944,0.3055100983951557,0.3026052289536757,5.9967598292006095
5405,Massachusetts,SMR,5,0.030334258,0.2592778706624613,0.1448047497925082,5.305760843725443
5406,Massachusetts,SMR,6,0.078870472,0.3559388817210341,0.1243776115961474,5.237260008620348
5407,Massachusetts,SMR,7,0.3370214444967439,0.3270059181538629,0.1555590008139493,5.4097385317374185
5408,Massachusetts,SMR,8,0.019917312,0.3003148853575446,0.4347174312167519,6.568830466265042
5409,Massachusetts,SMR,9,0.052469855,0.3617052934995231,0.2418911958391712,5.744317354548551
5410,Massachusetts,SMR,10,0.1756333821475269,0.3513677431311053,0.031374431,4.847948482288625
5411,Massachusetts,SMR,11,0.2549243120101231,0.350519573,0.1857572203221231,5.531005025432868
5412,Massachusetts,SMR,12,0.8429892154672546,0.2773735264748752,0.057558398,5.057514610280411
5413,Massachusetts,SMR,13,0.14104074,0.3987865882273205,0.3269593827213981,6.132668326503778
5414,Massachusetts,SMR,14,0.4149009784598192,0.25912811,0.220513485,5.695381660289035
5415,Massachusetts,SMR,15,0.496343948,0.3972491459434204,0.2567800879129907,5.883747509186217
5416,Massachusetts,SMR,16,0.6251924457954248,0.335406125,0.4672896119850878,6.810519351824761
5417,Massachusetts,SMR,17,0.095910963,0.4012539229012655,0.1093876611694583,5.180727016830429
5418,Massachusetts,SMR,18,0.6224824699302212,0.2839629842092952,0.1061883410482345,5.234779646320849
5419,Massachusetts,SMR,19,0.1483848368066568,0.3169399676259344,0.1616013721709934,5.404873435328754
5420,Massachusetts,SMR,20,0.3144338934363906,0.2907892731549563,0.2673943825049986,5.887274432885943
5421,Massachusetts,SMR,21,0.2966925054441373,0.3765070201151853,0.27556381,5.931102593
5422,Massachusetts,SMR,22,0.2755466394536452,0.1971353384867411,0.1559848885073917,5.384992393324197
5423,Massachusetts,SMR,23,0.065427559,0.2404338365197141,0.2274528106828549,5.667879037310842
5424,Massachusetts,SMR,24,0.8808617139059359,0.4547044430927443,0.3963893749722731,6.558433247889884
5425,Massachusetts,SMR,25,0.9089117376440684,0.2845451526088622,0.1728779491312717,5.569810810024294
5426,Massachusetts,SMR,26,0.6400479675456444,0.3698396705382885,0.1149368509043665,5.286722490981893
5427,Massachusetts,SMR,27,0.035436431,0.2827821676389747,0.246639771,5.751993876826376
5428,Massachusetts,SMR,28,0.064038746,0.3803703153184367,0.1076756439846596,5.165539334979862
5429,Massachusetts,SMR,29,0.063539946,0.3183272775627691,0.005885391,4.715218070421146
5430,Massachusetts,SMR,30,0.002854549,0.3408747676443528,0.0387039,4.851124556359935
5431,Massachusetts,SMR,31,0.1229670891267521,0.2542207437400299,0.1323326033701647,5.2655604004193615
5432,Massachusetts,SMR,32,0.054856333,0.32741555,0.3599241580772671,6.252971939352925
5433,Massachusetts,SMR,33,0.8370751794648895,0.3588748892633207,0.1451958789710656,5.447872586821129
5434,Massachusetts,SMR,34,0.042996229,0.274611328,0.097275287,5.1032868
5435,Massachusetts,SMR,35,0.4149422413988015,0.3925455997272121,0.051642684,4.979157697178903
5436,Massachusetts,SMR,36,0.8117361957240646,0.2833877766745423,0.086746293,5.180150702336934
5437,Massachusetts,SMR,37,0.094383325,0.2053735395415772,0.032143062,4.819470659923684
5438,Massachusetts,SMR,38,0.6103526716912191,0.3732724332262551,0.2659470339306252,5.938465128452397
5439,Massachusetts,SMR,39,0.2779107194198527,0.3325687497144704,0.1682220107864414,5.456130320598655
5440,Massachusetts,SMR,40,0.6359850012509958,0.336002066,0.089479377,5.171094386132496
5441,Massachusetts,SMR,41,0.1062961160398353,0.2240233889658723,0.2204868490427176,5.641942773752558
5442,Massachusetts,SMR,42,0.1539689932062048,0.2867001493536661,0.277351498,5.904643104373244
5443,Massachusetts,SMR,43,0.5755394840716648,0.2732419554705322,0.3566996407939009,6.314190006914333
5444,Massachusetts,SMR,44,0.016408534,0.3769272803537878,0.060470504,4.952507036874763
5445,Massachusetts,SMR,45,0.4917541989950342,0.2746905205535075,0.05214547,4.978156927413172
5446,Massachusetts,SMR,46,0.2396661840905271,0.2324491086822531,0.1171460993344253,5.215198371334875
5447,Massachusetts,SMR,47,0.032670498,0.2969340305078558,0.420112876,6.506963770553181
5448,Massachusetts,SMR,48,0.9334680515604517,0.3469055054288935,0.2174084223286137,5.775237929058941
5449,Massachusetts,SMR,49,0.4106690832267767,0.3898113729678482,0.2182960050357757,5.702069114122196
5450,Massachusetts,SMR,50,0.4239993909834011,0.4303815799569084,0.2778893569337239,5.968322950301007
5451,Massachusetts,SMR,51,0.6723347782824803,0.317508482,0.045329301,4.982645557204425
5452,Massachusetts,SMR,52,0.061807999,0.2033579403695102,0.5418901138643403,7.028402925395064
5453,Massachusetts,SMR,53,0.16275118,0.2612776781879732,0.3872463787436131,6.380109128537276
5454,Massachusetts,SMR,54,0.7092660432354375,0.3334246433325858,0.1186565340340945,5.3090832969196775
5455,Massachusetts,SMR,55,0.14024237,0.2852404575886269,0.1293076059420344,5.259181868767031
5456,Massachusetts,SMR,56,0.4511537124069173,0.3058395582146587,0.2711047671198635,5.926950612108021
5457,Massachusetts,SMR,57,0.2719179869236343,0.2454892236035393,0.1337765915482839,5.294232229299275
5458,Massachusetts,SMR,58,0.006466186,0.4076202200438224,0.007467082,4.724679364263199
5459,Massachusetts,SMR,59,0.2519437145647039,0.39019164,0.2724898622573724,5.912458056295809
5460,Massachusetts,SMR,60,0.6728455751645416,0.37487413,0.3566605560048564,6.342606767688915
5461,Massachusetts,SMR,61,0.537514601,0.3699733594798696,0.4246215805421132,6.615810064170974
5462,Massachusetts,SMR,62,0.060524707,0.4559428300309369,0.3716275058490037,6.321415431579082
5463,Massachusetts,SMR,63,0.043117524,0.4670710744586297,0.2428563947747072,5.760730062002539
5464,Massachusetts,SMR,64,0.08757254,0.3995599961808742,0.3214726233036873,6.100486411050609
5465,Massachusetts,SMR,65,0.4340344637618837,0.3036764093538776,0.1482267562699849,5.390182482338331
5466,Massachusetts,SMR,66,0.001156535,0.2994988477925162,0.1238060051110986,5.215160943529795
5467,Massachusetts,SMR,67,0.227154567,0.2914541660273242,0.36473067,6.296399567035943
5468,Massachusetts,SMR,68,0.042309871,0.2179696932942137,0.1794065183947391,5.452593010191384
5469,Massachusetts,SMR,69,0.3781117808754644,0.4385462672477838,0.3515300089094243,6.282029109
5470,Massachusetts,SMR,70,0.2624351890924508,0.2548245240530173,0.1501350096549611,5.365008504555786
5471,Massachusetts,SMR,71,0.001911515,0.3885437209812508,0.2624463679875388,5.829109800260621
5472,Massachusetts,SMR,72,0.000433445,0.2001863795211642,0.031165424,4.799705390186423
5473,Massachusetts,SMR,73,0.9463778815688396,0.2801255809476567,0.1569178249566795,5.505825137034023
5474,Massachusetts,SMR,74,0.6772172291638625,0.2308704350222936,0.1910468750776946,5.605151178709429
5475,Massachusetts,SMR,0,,,,6.271297591069036
5476,Massachusetts,SMR,1,,,,6.524233983505962
5477,Massachusetts,SMR,2,,,,5.1576723683411405
5478,Massachusetts,SMR,3,,,,6.295991932391374
5479,Massachusetts,SMR,4,,,,5.616695884029723
5480,Massachusetts,SMR,5,,,,5.351725288385843
5481,Massachusetts,SMR,6,,,,5.456147723030548
5482,Massachusetts,SMR,7,,,,4.823028275842897
5483,Massachusetts,SMR,8,,,,6.836848849947271
5484,Massachusetts,SMR,9,,,,5.085877257055949
5485,Massachusetts,SMR,10,,,,5.131510964291394
5486,Massachusetts,SMR,11,,,,5.023431639031959
5487,Massachusetts,SMR,12,,,,5.905546869373017
5488,Massachusetts,SMR,13,,,,6.598644874468956
5489,Massachusetts,SMR,14,,,,4.789013186352952
5490,Massachusetts,SMR,15,,,,5.966071098056399
5491,Massachusetts,SMR,16,,,,5.319184592420137
5492,Massachusetts,SMR,17,,,,5.242528149743379
5493,Massachusetts,SMR,18,,,,5.494394038814593
5494,Massachusetts,SMR,19,,,,5.129671762816412
5495,Massachusetts,SMR,20,,,,5.032099195510796
5496,Massachusetts,SMR,21,,,,4.848056159606794
5497,Massachusetts,SMR,22,,,,4.861622223228278
5498,Massachusetts,SMR,23,,,,4.854009631975588
5499,Massachusetts,SMR,24,,,,5.586702996115121
5500,Massachusetts,SMR,25,,,,5.515332168298768
5501,Massachusetts,SMR,26,,,,5.720316172000618
5502,Massachusetts,SMR,27,,,,5.004033133340489
5503,Massachusetts,SMR,28,,,,5.437613201161687
5504,Massachusetts,SMR,29,,,,5.983923800066352
5505,Massachusetts,SMR,30,,,,5.521235733013415
5506,Massachusetts,SMR,31,,,,6.233278373564557
5507,Massachusetts,SMR,32,,,,5.678596945934099
5508,Massachusetts,SMR,33,,,,5.728791761961578
5509,Massachusetts,SMR,34,,,,6.394720644492924
5510,Massachusetts,SMR,35,,,,5.029334699842202
5511,Massachusetts,SMR,36,,,,6.015380268907254
5512,Massachusetts,SMR,37,,,,5.888021266345367
5513,Massachusetts,SMR,38,,,,5.557219096769092
5514,Massachusetts,SMR,39,,,,6.309658325476048
5515,Massachusetts,SMR,40,,,,5.331223755188807
5516,Massachusetts,SMR,41,,,,6.708336564
5517,Massachusetts,SMR,42,,,,4.871827333485544
5518,Massachusetts,SMR,43,,,,5.042723986
5519,Massachusetts,SMR,44,,,,5.494377551055916
5520,Massachusetts,SMR,45,,,,5.254932477753713
5521,Massachusetts,SMR,46,,,,6.439733835613858
5522,Massachusetts,SMR,47,,,,5.855628989113415
5523,Massachusetts,SMR,48,,,,5.141782609396099
5524,Massachusetts,SMR,49,,,,5.128640681133717
5525,Massachusetts,SMR,50,,,,4.818952714577025
5526,Massachusetts,SMR,51,,,,5.596641857196461
5527,Massachusetts,SMR,52,,,,4.992113258
5528,Massachusetts,SMR,53,,,,6.444076864593892
5529,Massachusetts,SMR,54,,,,6.060345323
5530,Massachusetts,SMR,55,,,,5.561430813023145
5531,Massachusetts,SMR,56,,,,6.587507699431529
5532,Massachusetts,SMR,57,,,,5.230519618819884
5533,Massachusetts,SMR,58,,,,4.942858106307904
5534,Massachusetts,SMR,59,,,,5.6141438945032505
5535,Massachusetts,SMR,60,,,,5.677388624712932
5536,Massachusetts,SMR,61,,,,5.033315181661006
5537,Massachusetts,SMR,62,,,,7.190015725824384
5538,Massachusetts,SMR,63,,,,5.666002564999236
5539,Massachusetts,SMR,64,,,,4.722887262564507
5540,Massachusetts,SMR,65,,,,4.850953488087409
5541,Massachusetts,SMR,66,,,,4.791274300642341
5542,Massachusetts,SMR,67,,,,5.525939311934911
5543,Massachusetts,SMR,68,,,,6.084755260642211
5544,Massachusetts,SMR,69,,,,5.662679754873462
5545,Massachusetts,SMR,70,,,,6.455489528544799
5546,Massachusetts,SMR,71,,,,6.380645317781683
5547,Massachusetts,SMR,72,,,,5.769916295308775
5548,Massachusetts,SMR,73,,,,5.937554210382806
5549,Massachusetts,SMR,74,,,,5.258320127908336
5550,Massachusetts,SMR,0,0.1845474375119707,0.3422631905584812,0.2144063728253532,5.643264068063964
5551,Massachusetts,SMR,1,0.1717192010570725,0.3761441040162332,0.1127757070805459,5.2041581134581545
5552,Massachusetts,SMR,2,0.1587292515633158,0.3938769557952147,0.4943311060165841,6.861887625147558
5553,Massachusetts,SMR,3,0.1657959480154937,0.3809689231749241,0.7437621595213139,7.944854615370911
5554,Massachusetts,SMR,4,0.1521320038553426,0.3300632223224368,0.1086167560010451,5.177006338190736
5555,Massachusetts,SMR,5,0.1810552035521988,0.3621894941072148,0.6466289284226895,7.522877496074485
5556,Massachusetts,SMR,6,0.1993545585310696,0.4312871715255095,0.2683306685963859,5.891423851540061
5557,Massachusetts,SMR,7,0.1853185044637283,0.336198431,0.3967778976490556,6.434819381686064
5558,Massachusetts,SMR,8,0.1702688110355225,0.3150713864372995,0.1749103736769911,5.465902490244446
5559,Massachusetts,SMR,9,0.20638308,0.4076336035981356,0.2773950735218495,5.928835169
5560,Massachusetts,SMR,10,0.153483353,0.3388906684112019,0.041811146,4.888163850231655
5561,Massachusetts,SMR,11,0.1670552247710325,0.3398053854880349,0.3428105921867012,6.197968712697433
5562,Massachusetts,SMR,12,0.1821189312088975,0.4152852134600964,0.1384021195564811,5.322210750845308
5563,Massachusetts,SMR,13,0.1681571099559929,0.4385179382983332,0.005416853,4.745337038646634
5564,Massachusetts,SMR,14,0.1703798414684695,0.3851601862636737,0.060749433,4.979116452125272
5565,Massachusetts,SMR,15,0.1606379591206756,0.3337054485655104,0.020938066,4.797947537940174
5566,Massachusetts,SMR,16,0.2001454612030357,0.3673936581330059,0.2131949803115936,5.643733227512069
5567,Massachusetts,SMR,17,0.1600848727057637,0.3707405417846685,0.4182435091288872,6.528569559
5568,Massachusetts,SMR,18,0.1976299929431458,0.3910325608572033,0.3741761001385703,6.345710825409538
5569,Massachusetts,SMR,19,0.1473917626874985,0.4586775204371149,0.1351805249410801,5.308370251116637
5570,Massachusetts,SMR,20,0.1817004419521912,0.3230955460843731,0.1744414895259933,5.466714995931465
5571,Massachusetts,SMR,21,0.168947773,0.3948010280149084,0.5530891710692348,7.118867315507279
5572,Massachusetts,SMR,22,0.1660383659202203,0.3290461733471263,0.2874265156415535,5.955820922908565
5573,Massachusetts,SMR,23,0.1636489396477959,0.4807090868718831,0.087471304,5.106554133828127
5574,Massachusetts,SMR,24,0.1542115454705734,0.356613458,0.1662541738841985,5.431163379649656
5575,Massachusetts,SMR,25,0.1939398735630177,0.3794218502168507,0.1524617697922009,5.380491343139603
5576,Massachusetts,SMR,26,0.1772096960969253,0.4106652958324931,0.1266520390004335,5.269792152470556
5577,Massachusetts,SMR,27,0.1708048126489965,0.3782611445277778,0.2867787960572316,5.960158273870901
5578,Massachusetts,SMR,28,0.1641807290375267,0.4787060824517187,0.3912070251419025,6.425805737734213
5579,Massachusetts,SMR,29,0.2138979221892579,0.3993194969706586,0.058328427,4.977316169890701
5580,Massachusetts,SMR,30,0.1373565799172655,0.3393027431944799,0.4400187172112664,6.615483078419088
5581,Massachusetts,SMR,31,0.1952224721589003,0.3430711141157304,0.3395852539927579,6.188832813391826
5582,Massachusetts,SMR,32,0.1755364371140206,0.3574600246523304,0.1962335598236204,5.564873219
5583,Massachusetts,SMR,33,0.1592071497920471,0.2672203485051033,0.012660089,4.753118877978546
5584,Massachusetts,SMR,34,0.1901665676244471,0.319533855,0.4329703205673096,6.590638866031735
5585,Massachusetts,SMR,35,0.1689101696994818,0.3587106533760811,0.021515653,4.805014263361418
5586,Massachusetts,SMR,36,0.1665734440808607,0.3356291751438603,0.6615024414342562,7.581747077135022
5587,Massachusetts,SMR,37,0.1916530623516823,0.3817443698053763,0.075807718,5.047446755586919
5588,Massachusetts,SMR,38,0.2007286898895618,0.4969993538655691,0.081957536,5.090578658882984
5589,Massachusetts,SMR,39,0.2201301468792487,0.3069222977779463,0.012162908,4.765746207036775
5590,Massachusetts,SMR,40,0.2049350019001047,0.3665200248942006,0.2747876416609571,5.911934923522796
5591,Massachusetts,SMR,41,0.179667848,0.3617041143018411,0.1539458698865118,5.3823799881900944
5592,Massachusetts,SMR,42,0.1720936272581796,0.332899847,0.1784453085814761,5.483864268345565
5593,Massachusetts,SMR,43,0.1650140838515156,0.3778141355018736,0.064429888,4.993301568951813
5594,Massachusetts,SMR,44,0.1590659423659674,0.4573704285077321,0.009684503,4.764890129846598
5595,Massachusetts,SMR,45,0.176856983,0.3633062796061554,0.4022452181107042,6.460756521703384
5596,Massachusetts,SMR,46,0.195938328,0.3190152308317208,0.078926795,5.053518309307134
5597,Massachusetts,SMR,47,0.1725623800924293,0.3498313663984896,0.1855194111940315,5.516869330524416
5598,Massachusetts,SMR,48,0.1974370920308433,0.4510019992387731,0.340717448,6.208131988665619
5599,Massachusetts,SMR,49,0.1840723626006548,0.357330443,0.012508713,4.768104312669877
5600,Massachusetts,SMR,50,0.1535372749390907,0.3435796100378513,0.1830176400993078,5.502182941947825
5601,Massachusetts,SMR,51,0.2012423940248609,0.3892472829103993,0.076000098,5.050772943556111
5602,Massachusetts,SMR,52,0.1952751151754256,0.3963621564696359,0.3970469560114615,6.445382600063693
5603,Massachusetts,SMR,53,0.1703648278407872,0.3499240819428171,0.3018197351429103,6.0217427775233485
5604,Massachusetts,SMR,54,0.1601923336638302,0.3426805781967516,0.1244203234065561,5.248570823373678
5605,Massachusetts,SMR,55,0.2272395016281333,0.4583606821704026,0.097019384,5.155173008733817
5606,Massachusetts,SMR,56,0.1846456648891987,0.4098305159583832,0.1387940457733615,5.323603391577701
5607,Massachusetts,SMR,57,0.1867879123978599,0.4007777327974569,0.2380865310746952,5.754091561022142
5608,Massachusetts,SMR,58,0.2041891645456679,0.3400903317659223,0.2013087922727322,5.589189099371669
5609,Massachusetts,SMR,59,0.2022337108223063,0.3059429519272119,0.063881896,4.9874585421283015
5610,Massachusetts,SMR,60,0.1970711495927694,0.3372987023772719,0.2573725858801692,5.831242660619294
5611,Massachusetts,SMR,61,0.1723905797448657,0.3481867328801996,0.2838241749930586,5.943664277655097
5612,Massachusetts,SMR,62,0.1857671376445371,0.3452042829968819,0.160922332,5.411504448444375
5613,Massachusetts,SMR,63,0.1824700514138362,0.2680567031731319,0.2040513772456275,5.588306896902035
5614,Massachusetts,SMR,64,0.1679915962607238,0.3937836143280407,0.2310417797601049,5.719610107960871
5615,Massachusetts,SMR,65,0.187547457,0.2883000202613117,0.028832105,4.830588239552365
5616,Massachusetts,SMR,66,0.1850526646473533,0.3008709903865488,0.008752206,4.744601207411525
5617,Massachusetts,SMR,67,0.2006875598551066,0.4256024250587021,0.2763822092623206,5.925871341361394
5618,Massachusetts,SMR,68,0.2125582435605815,0.3075102833857804,0.2322184099081322,5.7205473865747845
5619,Massachusetts,SMR,69,0.1801471337660261,0.4454850424757749,0.3313868162700614,6.164150707145165
5620,Massachusetts,SMR,70,0.1753115261575416,0.3536141342652503,0.053835915,4.945762346773182
5621,Massachusetts,SMR,71,0.1623628105323853,0.467405352,0.3337233338243414,6.174340256592855
5622,Massachusetts,SMR,72,0.171619891,0.4038360910181717,0.5520510649616515,7.115954535399178
5623,Massachusetts,SMR,73,0.1638036231204303,0.3837010334598245,0.1721524340577995,5.461822354961022
5624,Massachusetts,SMR,74,0.1542310126593713,0.3413238600236329,0.3920687449760568,6.410117304590379
5625,Massachusetts,SMR,0,0.2119982947232103,0.3534208869243388,0.3671045252275556,6.312372578066068
5626,Massachusetts,SMR,1,0.1668291944377485,0.3178599590057118,0.3547835148252925,6.247090470404113
5627,Massachusetts,SMR,2,0.1885623550405264,0.2804622083316189,0.1819383980735311,5.4948234150220685
5628,Massachusetts,SMR,3,0.1976821126036249,0.3233239558216799,0.4139732944764165,6.509795954
5629,Massachusetts,SMR,4,0.2014535279695493,0.3367140786840252,0.443862068,6.641969386806165
5630,Massachusetts,SMR,5,0.1833533069940523,0.3216365952563672,0.5631610680971445,7.155384334313519
5631,Massachusetts,SMR,6,0.199474905,0.3714405164454841,0.058817402,4.973537172550262
5632,Massachusetts,SMR,7,0.1718937014950326,0.401930366,0.1332347941869214,5.296412173028876
5633,Massachusetts,SMR,8,0.2145051194760002,0.2985317925837906,0.060813881,4.975106514022177
5634,Massachusetts,SMR,9,0.1876897955809667,0.3161584669718397,0.1510926427525255,5.365332103136238
5635,Massachusetts,SMR,10,0.1599002856803361,0.3091899244593274,0.1210108303445006,5.229360056944851
5636,Massachusetts,SMR,11,0.1810436395052222,0.3656798995869075,0.1112516481494191,5.197650516160335
5637,Massachusetts,SMR,12,0.1884790792657279,0.3563882371305158,0.024982122,4.822862576
5638,Massachusetts,SMR,13,0.1725829417478117,0.2927571216090534,0.2805429057324877,5.922234987718393
5639,Massachusetts,SMR,14,0.1984585203194085,0.4716530490166117,0.4268063364272507,6.584948142633738
5640,Massachusetts,SMR,15,0.1402356400416389,0.3784296005201095,0.1450759514803895,5.339793087
5641,Massachusetts,SMR,16,0.164951693,0.4591389542326463,0.1383485341229246,5.324966538411628
5642,Massachusetts,SMR,17,0.1742368068089746,0.3883935305573682,0.2527942115629377,5.814388704088812
5643,Massachusetts,SMR,18,0.1670130215358918,0.3933126261097525,0.052881628,4.945466563698572
5644,Massachusetts,SMR,19,0.1812956386249756,0.2718922707417385,0.3199098431051976,6.091909139159286
5645,Massachusetts,SMR,20,0.2006315218208444,0.2839721553988684,0.07155197,5.017667995028605
5646,Massachusetts,SMR,21,0.1813271792540036,0.3260802010838053,0.034251691,4.858059540340052
5647,Massachusetts,SMR,22,0.1833391563868261,0.3509981819801555,0.1489119751796727,5.359701045158173
5648,Massachusetts,SMR,23,0.193765449,0.344540322,0.053499617,4.946037593
5649,Massachusetts,SMR,24,0.1600841834986539,0.4479490374983149,0.208031576,5.625445915607084
5650,Massachusetts,SMR,25,0.1869596622049552,0.4216311020060999,0.268193903,5.887616057655647
5651,Massachusetts,SMR,26,0.19098855,0.2656816057374132,0.015719064,4.771228488
5652,Massachusetts,SMR,27,0.1993867516964142,0.3039295452082854,0.046746838,4.912312285394293
5653,Massachusetts,SMR,28,0.1859976611232462,0.2467456648004052,0.075253424,5.026595513344642
5654,Massachusetts,SMR,29,0.1824872157476957,0.4399164853187224,0.2482131901288422,5.802490295710395
5655,Massachusetts,SMR,30,0.1568522028641257,0.3360832442101343,0.2321692187708521,5.715246630751566
5656,Massachusetts,SMR,31,0.1673366025318289,0.4178998378246017,0.3110144612820826,6.070043056537728
5657,Massachusetts,SMR,32,0.1938178041201511,0.3470275310055876,0.009220662,4.754021421572948
5658,Massachusetts,SMR,33,0.1694128762975632,0.3229912588719041,0.1105708646609679,5.187306008806742
5659,Massachusetts,SMR,34,0.190985031,0.520766888,0.3070413699674473,6.069893116082825
5660,Massachusetts,SMR,35,0.1615796489243541,0.3874607437301396,0.4907172467147674,6.845805275555051
5661,Massachusetts,SMR,36,0.1772948485589777,0.3377579855123362,0.075283436,5.037182443132667
5662,Massachusetts,SMR,37,0.1987010062111241,0.2893899863472768,0.4324083432024768,6.585627374689199
5663,Massachusetts,SMR,38,0.1502345247918453,0.3796289629283386,0.075873824,5.040914786
5664,Massachusetts,SMR,39,0.1831079613676038,0.2989063916946174,0.2204204210827463,5.663525272610967
5665,Massachusetts,SMR,40,0.180436029,0.3910864196576181,0.062519684,4.989165706909257
5666,Massachusetts,SMR,41,0.1862849956854269,0.3543287159848284,0.1347610990996777,5.299128051
5667,Massachusetts,SMR,42,0.1960037509894154,0.3583886844792784,0.1274843720344034,5.269581308367218
5668,Massachusetts,SMR,43,0.1735130663964192,0.2997575820556913,0.060478185,4.967330859725191
5669,Massachusetts,SMR,44,0.166520208,0.3659981233076163,0.096849208,5.132832984955299
5670,Massachusetts,SMR,45,0.2058063035686992,0.3325831717125955,0.198963192,5.578279389304907
5671,Massachusetts,SMR,46,0.2044911605092828,0.3823706776777112,0.2391307567662852,5.759031873462448
5672,Massachusetts,SMR,47,0.1747413297784157,0.3728272267495569,0.023308148,4.815557338705279
5673,Massachusetts,SMR,48,0.2043103321499954,0.3056325256642213,0.1172890569381719,5.219746998766602
5674,Massachusetts,SMR,49,0.1527141385534795,0.4253008327559233,0.066584522,5.006891181986584
5675,Massachusetts,SMR,50,0.213647726,0.3770767771085119,0.077549508,5.057881460003319
5676,Massachusetts,SMR,51,0.1820352836440821,0.4230927217233586,0.2583382536143788,5.844215076951798
5677,Massachusetts,SMR,52,0.1624100193311118,0.3428952647179323,0.4183840288579878,6.525927463437883
5678,Massachusetts,SMR,53,0.1826551864979392,0.3972158872437313,0.1343856808286918,5.302499056939332
5679,Massachusetts,SMR,54,0.1819879983633756,0.4541274163734888,0.2118210854014882,5.646171537465166
5680,Massachusetts,SMR,55,0.1951125263346297,0.4573224672965229,0.1096705615979047,5.204918694101853
5681,Massachusetts,SMR,56,0.1892857356877171,0.3546566569584595,0.1514858435502004,5.372297090636465
5682,Massachusetts,SMR,57,0.2011300839800375,0.4696064608488932,0.067350187,5.023626680993702
5683,Massachusetts,SMR,58,0.1524894892598706,0.3631033895054731,0.3639215296878823,6.290401979514067
5684,Massachusetts,SMR,59,0.1957440494698631,0.3723437081317132,0.3748373792182879,6.345855891808739
5685,Massachusetts,SMR,60,0.162933235,0.3673671393308377,0.078862691,5.054310784259507
5686,Massachusetts,SMR,61,0.2001106262423039,0.2956595731951476,0.2837949090056327,5.941088382793256
5687,Massachusetts,SMR,62,0.1811958243552684,0.4133869606719898,0.7139369072645617,7.821941244903883
5688,Massachusetts,SMR,63,0.1689281200896016,0.4654341507304241,0.2767247061175801,5.927519280555015
5689,Massachusetts,SMR,64,0.1827007378635863,0.3961750038111341,0.1590300653771561,5.409426145687395
5690,Massachusetts,SMR,65,0.1712040800292165,0.3073686390047172,0.1479911816602797,5.348111935
5691,Massachusetts,SMR,66,0.1913035742525722,0.3642309602124722,0.3735956899664846,6.3387057413850725
